id,source,name,description,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,neighborhood,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
51538165,city scrape,Home in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 3 baths,,13926343,Selene,2014-04-05,"The Hague, Netherlands",100%,0%,f,1,,Wijk 22 Zeeheldenkwartier,52.08103,4.29831,Entire home,Entire home/apt,6,4,$315.00,6,730,3,5.0
51609585,previous scrape,Rental unit in Den Haag · ★4.69 · 1 bedroom · 2 beds · 1.5 baths,,41059083,Gijs,2015-08-10,"Amsterdam, Netherlands",N/A,100%,f,1,,Wijk 09 Geuzen- en Statenkwartier,52.09314,4.26745,Entire rental unit,Entire home/apt,3,2,,3,365,13,4.69
51650966,city scrape,Rental unit in Den Haag · ★4.45 · 1 bedroom · 2 beds · 1 bath,,38531421,Cristina,2015-07-15,"The Hague, Netherlands",90%,99%,f,2,,Wijk 02 Belgisch Park,52.11231,4.28572,Entire rental unit,Entire home/apt,4,2,$79.00,2,90,85,4.45
51958263,city scrape,Rental unit in Den Haag · 2 bedrooms · 2 beds · 1 bath,,9165668,Robert,2013-10-01,"The Hague, Netherlands",96%,81%,f,80,,Wijk 07 Scheveningen,52.10772,4.28225,Entire rental unit,Entire home/apt,4,2,$300.00,7,1125,1,5.0
52020487,previous scrape,Condo in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,,114895276,Marco,2017-02-04,"The Hague, Netherlands",100%,100%,f,2,,Wijk 20 Valkenboskwartier,52.07480239868164,4.273040771484375,Entire condo,Entire home/apt,3,2,,5,30,4,5.0
52025807,city scrape,Townhouse in Den Haag · ★4.72 · 1 bedroom · 1 bed · 1 private bath,,2890051,Lydia,2012-07-10,"The Hague, Netherlands",100%,99%,f,1,,Wijk 21 Regentessekwartier,52.07753,4.27932,Private room in townhouse,Private room,2,1,$75.00,1,28,157,4.72
52055479,city scrape,Rental unit in Den Haag · ★4.15 · 1 bedroom · 2 beds · 1 bath,,244520390,Surreal Estate,2019-02-21,,45%,12%,f,35,,Wijk 28 Centrum,52.07427,4.31204,Entire rental unit,Entire home/apt,3,2,$192.00,2,90,20,4.15
52147184,previous scrape,Hostel in Den Haag · ★4.50 · Studio · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07503,4.30866,Private room in hostel,Private room,2,1,$135.00,1,365,8,4.5
52157706,city scrape,Rental unit in Den Haag · ★4.60 · 2 bedrooms · 2 beds · 1.5 baths,,122878891,Max,2017-03-27,"The Hague, Netherlands",100%,57%,f,1,,Wijk 26 Bezuidenhout,52.08398,4.34641,Entire rental unit,Entire home/apt,4,2,$114.00,2,4,10,4.6
52164719,previous scrape,Hostel in Den Haag · ★4.74 · Studio · 3 beds · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07648,4.30925,Private room in hostel,Private room,4,3,$167.00,1,365,43,4.74
52165472,previous scrape,Hostel in Den Haag · ★4.58 · Studio · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07554,4.30927,Private room in hostel,Private room,2,1,$151.00,1,365,48,4.58
52165927,previous scrape,Hostel in Den Haag · ★4.57 · Studio · 2 beds · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07647,4.3077,Private room in hostel,Private room,3,2,$165.00,1,365,7,4.57
52182563,previous scrape,Hostel in Den Haag · ★4.65 · Studio · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07488,4.30805,Private room in hostel,Private room,2,1,$167.00,1,365,40,4.65
52183047,previous scrape,Hostel in Den Haag · ★4.71 · Studio · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07508,4.30888,Private room in hostel,Private room,3,1,$179.00,1,365,38,4.71
52183613,previous scrape,Hostel in Den Haag · ★4.40 · 2 bedrooms · 2 beds · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07474,4.30724,Private room in hostel,Private room,4,2,$185.00,1,365,15,4.4
52184510,previous scrape,Hostel in Den Haag · ★4.23 · 2 bedrooms · 2 beds · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07494,4.30805,Private room in hostel,Private room,2,2,$148.00,1,365,13,4.23
52186330,previous scrape,Hostel in Den Haag · ★4.67 · 1 bedroom · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07707,4.30897,Private room in hostel,Private room,2,1,$111.00,1,365,12,4.67
52212781,city scrape,casa particular in Den Haag · ★4.50 · 1 bedroom · 1 bed · 1.5 shared baths,,174337980,Elisabeth,2018-02-20,"Pijnacker, Netherlands",57%,55%,f,1,,Wijk 26 Bezuidenhout,52.08243,4.34209,Private room in casa particular,Private room,1,1,$78.00,2,30,6,4.5
52230259,previous scrape,Hostel in Den Haag · ★4.67 · 1 bedroom · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07523,4.30902,Private room in hostel,Private room,2,1,$111.00,1,365,12,4.67
52230825,previous scrape,Hostel in Den Haag · ★4.75 · Studio · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07477,4.30863,Private room in hostel,Private room,2,1,$111.00,1,365,4,4.75
52231979,previous scrape,Hostel in Den Haag · ★4.50 · Studio · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07648,4.30807,Private room in hostel,Private room,2,1,$146.00,1,365,8,4.5
52233977,previous scrape,Hostel in Den Haag · ★4.50 · Studio · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07486,4.30735,Private room in hostel,Private room,2,1,$146.00,1,365,8,4.5
52238743,city scrape,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,406230883,Thijs,2021-06-09,"The Hague, Netherlands",100%,100%,t,2,,Wijk 38 Laakkwartier en Spoorwijk,52.05659,4.32339,Private room in condo,Private room,1,1,$55.00,20,119,9,5.0
52273400,previous scrape,Hostel in Den Haag · ★4.57 · 1 bedroom · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07653,4.30808,Private room in hostel,Private room,2,1,$138.00,1,365,7,4.57
52275939,city scrape,Boutique hotel in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,423125973,Hotel Bries,2021-09-15,"Den Haag, Netherlands",100%,100%,t,4,,Wijk 09 Geuzen- en Statenkwartier,52.09465,4.2743,Room in boutique hotel,Private room,2,1,$106.00,1,1125,3,5.0
52277187,previous scrape,Hostel in Den Haag · ★4.75 · 1 bedroom · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.0765,4.30873,Private room in hostel,Private room,2,1,$145.00,1,365,4,4.75
52277589,previous scrape,Hostel in Den Haag · ★4.50 · 1 bedroom · 2 beds · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07517,4.30779,Private room in hostel,Private room,3,2,$157.00,1,365,20,4.5
52278583,previous scrape,Hostel in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07632,4.30716,Private room in hostel,Private room,2,1,$150.00,1,365,4,5.0
52279168,previous scrape,Hostel in Den Haag · ★4.57 · 1 bedroom · 2 beds · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07646,4.30947,Private room in hostel,Private room,3,2,$167.00,1,365,7,4.57
52279618,previous scrape,Hostel in Den Haag · ★4.57 · 1 bedroom · 1 bed · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07537,4.30759,Private room in hostel,Private room,2,1,$146.00,1,365,14,4.57
52283400,city scrape,Aparthotel in Den Haag · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,,177701530,Hosted By Wendy,2018-03-10,"The Hague, Netherlands",100%,94%,f,48,,Wijk 38 Laakkwartier en Spoorwijk,52.06868,4.33137,Room in aparthotel,Entire home/apt,2,1,$131.00,1,365,19,4.74
52291109,city scrape,Condo in Den Haag · ★4.38 · 2 bedrooms · 4 beds · 1 bath,,17541407,Roeland,2014-07-02,"The Hague, Netherlands",30%,23%,f,2,,Wijk 07 Scheveningen,52.10785,4.28498,Entire condo,Entire home/apt,5,4,$130.00,4,365,8,4.38
52463755,city scrape,Rental unit in Den Haag · ★4.86 · 1 bedroom · 1 bed · 1 bath,,3356314,Ginger,2012-08-24,"The Hague, Netherlands",88%,56%,f,2,,Wijk 07 Scheveningen,52.09299,4.26524,Entire rental unit,Entire home/apt,2,1,$115.00,2,1125,21,4.86
52471128,city scrape,Home in Den Haag · ★4.88 · 4 bedrooms · 4 beds · 3.5 baths,,20903763,Matthijs,2014-09-03,"The Hague, Netherlands",100%,100%,f,1,,Wijk 21 Regentessekwartier,52.078426361083984,4.2781081199646,Entire home,Entire home/apt,6,4,$330.00,5,14,8,4.88
52547067,city scrape,Rental unit in Den Haag · ★4.80 · 1 bedroom · 1 bed · 1 bath,,15737229,Justin,2014-05-19,"The Hague, Netherlands",100%,100%,t,2,,Wijk 02 Belgisch Park,52.11115,4.29466,Entire rental unit,Entire home/apt,3,1,$96.00,4,1125,81,4.8
52548044,city scrape,Townhouse in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,,36431648,Lydia,2015-06-22,"The Hague, Netherlands",100%,33%,f,1,,Wijk 20 Valkenboskwartier,52.07039,4.26414,Entire townhouse,Entire home/apt,4,4,$250.00,6,1125,7,5.0
52562220,city scrape,Boutique hotel in Den Haag · ★4.88 · 2 bedrooms · 2 beds · 1 bath,,423125973,Hotel Bries,2021-09-15,"Den Haag, Netherlands",100%,100%,t,4,,Wijk 09 Geuzen- en Statenkwartier,52.09511,4.27375,Room in boutique hotel,Private room,4,2,$141.00,1,365,32,4.88
52562328,city scrape,Boutique hotel in Den Haag · ★4.73 · 1 bedroom · 1 bed · 1 bath,,423125973,Hotel Bries,2021-09-15,"Den Haag, Netherlands",100%,100%,t,4,,Wijk 09 Geuzen- en Statenkwartier,52.09688,4.27322,Room in boutique hotel,Private room,2,1,$104.00,1,365,33,4.73
52562363,city scrape,Boutique hotel in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,423125973,Hotel Bries,2021-09-15,"Den Haag, Netherlands",100%,100%,t,4,,Wijk 09 Geuzen- en Statenkwartier,52.09508,4.27465,Room in boutique hotel,Private room,2,1,$117.00,1,365,5,5.0
52623234,city scrape,Guesthouse in Den Haag · ★4.82 · 1 bedroom · 1 bath,,18576524,Martijn,2014-07-21,"The Hague, Netherlands",100%,100%,t,1,,Wijk 19 Vruchtenbuurt,52.06575,4.25834,Entire guesthouse,Entire home/apt,2,,$75.00,2,14,157,4.82
52745951,city scrape,Home in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,69078926,Marleen,2016-04-26,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 07 Scheveningen,52.10633,4.27577,Entire home,Entire home/apt,2,1,$180.00,2,15,8,5.0
52764019,previous scrape,Home in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,,269034709,Frederik,2019-06-16,Netherlands,100%,100%,f,1,,Wijk 11 Duinoord,52.08553,4.28045,Entire home,Entire home/apt,4,2,,2,20,10,5.0
52839202,city scrape,Home in Den Haag · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,,71308138,Bart,2016-05-10,,100%,100%,f,1,,Wijk 19 Vruchtenbuurt,52.066917,4.25696,Entire home,Entire home/apt,5,4,$220.00,6,21,4,5.0
52858611,city scrape,Home in Den Haag · ★4.70 · 1 bedroom · 1 bed · 1.5 shared baths,,427963082,Farah Chung,2021-10-18,,100%,100%,t,3,,Wijk 36 Moerwijk,52.04818,4.28957,Private room in home,Private room,2,1,$52.00,1,5,33,4.7
52859647,city scrape,Home in Den Haag · ★4.96 · 1 bedroom · 1 bed · 1.5 shared baths,,427963082,Farah Chung,2021-10-18,,100%,100%,t,3,,Wijk 36 Moerwijk,52.04851,4.29129,Private room in home,Private room,2,1,$52.00,1,5,23,4.96
52859936,city scrape,Home in Den Haag · ★4.92 · 2 bedrooms · 2 beds · 1.5 shared baths,,427963082,Farah Chung,2021-10-18,,100%,100%,t,3,,Wijk 36 Moerwijk,52.04696,4.29096,Private room in home,Private room,4,2,$104.00,1,5,13,4.92
52947670,city scrape,Condo in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,428647028,Emile,2021-10-23,,100%,100%,f,1,,Wijk 07 Scheveningen,52.1072,4.27748,Entire condo,Entire home/apt,4,2,$315.00,3,30,15,5.0
53056929,city scrape,Serviced apartment in Den Haag · ★4.60 · 1 bedroom · 1 bed · 1 private bath,,372741980,Staybridge Suites The Hague,2020-10-21,"Lahore, Pakistan",100%,100%,f,11,,Wijk 28 Centrum,52.08145,4.31227,Private room in serviced apartment,Private room,2,1,$169.00,7,180,15,4.6
53197086,previous scrape,Home in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,,78501737,Necdet,2016-06-18,"Amsterdam, Netherlands",N/A,100%,f,1,,Wijk 26 Bezuidenhout,52.0876,4.33861,Entire home,Entire home/apt,5,2,,3,1125,11,5.0
53201935,city scrape,Vacation home in Den Haag · ★4.85 · 1 bedroom · 4 beds · 1.5 baths,,430694992,Auke En Marjan,2021-11-06,,100%,93%,t,10,,Wijk 07 Scheveningen,52.109043,4.287881,Entire vacation home,Entire home/apt,4,4,$166.00,7,365,78,4.85
53225411,previous scrape,Rental unit in Den Haag · 1 bedroom · 1 bed · 1.5 baths,,170850,Mani,2010-07-18,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 20 Valkenboskwartier,52.07719,4.27713,Entire rental unit,Entire home/apt,4,1,,1,30,2,5.0
53358227,city scrape,Serviced apartment in Den Haag · 1 bedroom · 1 bed · 1 bath,,430694992,Auke En Marjan,2021-11-06,,100%,93%,t,10,,Wijk 07 Scheveningen,52.10846,4.28852,Entire serviced apartment,Entire home/apt,2,1,$150.00,5,90,2,5.0
53359980,previous scrape,Hostel in Den Haag · ★4.38 · 1 bedroom · 8 beds · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07682,4.30765,Private room in hostel,Private room,8,8,$249.00,1,365,13,4.38
53426672,city scrape,Serviced apartment in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,430694992,Auke En Marjan,2021-11-06,,100%,93%,t,10,,Wijk 02 Belgisch Park,52.10939,4.28861,Entire serviced apartment,Entire home/apt,2,1,$150.00,2,365,11,5.0
53447415,city scrape,Serviced apartment in Den Haag · ★5.0 · 1 bedroom · 1 bath,,430694992,Auke En Marjan,2021-11-06,,100%,93%,t,10,,Wijk 07 Scheveningen,52.109116,4.28782,Entire serviced apartment,Entire home/apt,2,,$116.00,2,365,6,5.0
53453458,city scrape,Serviced apartment in Den Haag · 1 bedroom · 1 bed · 1 shared bath,,430694992,Auke En Marjan,2021-11-06,,100%,93%,t,10,,Wijk 07 Scheveningen,52.109116,4.28782,Private room in serviced apartment,Private room,2,1,$121.00,2,365,2,4.5
53603004,city scrape,Home in Den Haag · ★4.73 · 4 bedrooms · 4 beds · 1 bath,,17541407,Roeland,2014-07-02,"The Hague, Netherlands",30%,23%,f,2,,Wijk 07 Scheveningen,52.1093,4.28553,Entire home,Entire home/apt,6,4,$156.00,4,365,11,4.73
53608141,city scrape,Home in Den Haag · ★4.81 · 1 bedroom · 1 shared bath,,10076415,Oksana,2013-11-17,"The Hague, Netherlands",100%,100%,f,6,,Wijk 28 Centrum,52.07944,4.30395,Private room in home,Private room,5,,$60.00,1,1125,31,4.81
53644600,city scrape,Home in Den Haag · ★4.55 · 3 bedrooms · 4 beds · 1.5 baths,,198348361,Vitaly,2018-06-27,"The Hague, Netherlands",100%,100%,f,2,,Wijk 09 Geuzen- en Statenkwartier,52.09823,4.27772,Entire home,Entire home/apt,9,4,$700.00,1,30,11,4.55
53803510,city scrape,Serviced apartment in Den Haag · ★4.75 · Studio · 2 beds · 1 private bath,,430694992,Auke En Marjan,2021-11-06,,100%,93%,t,10,,Wijk 07 Scheveningen,52.10885,4.28702,Private room in serviced apartment,Private room,2,2,$150.00,2,365,4,4.75
53820758,previous scrape,Rental unit in Den Haag · 1 bedroom · 1 bed · 1 bath,,244520390,Surreal Estate,2019-02-21,,45%,12%,f,35,,Wijk 28 Centrum,52.07465,4.3099,Entire rental unit,Entire home/apt,4,1,$164.00,30,365,0,
53820876,city scrape,Rental unit in Den Haag · ★4.32 · 2 bedrooms · 2 beds · 1 bath,,244520390,Surreal Estate,2019-02-21,,45%,12%,f,35,,Wijk 28 Centrum,52.07524,4.31071,Entire rental unit,Entire home/apt,6,2,$210.00,30,365,31,4.32
53873374,city scrape,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,16174764,Floor,2014-05-30,"The Hague, Netherlands",100%,40%,f,1,,Wijk 20 Valkenboskwartier,52.06971776883022,4.275635116520178,Entire condo,Entire home/apt,2,1,$140.00,2,30,4,5.0
53873444,previous scrape,Home in Den Haag · 2 bedrooms · 2 beds · 1 bath,,82524526,Nadja,2016-07-08,"The Hague, Netherlands",100%,40%,f,1,,Wijk 16 Kraayenstein en Vroondaal,52.04901004221478,4.224366204413692,Entire home,Entire home/apt,4,2,,2,6,2,5.0
54075176,city scrape,Tiny home in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,69752659,Annemarie,2016-05-01,"The Hague, Netherlands",100%,93%,t,1,,Wijk 13 Vogelwijk,52.07783,4.25251,Tiny home,Entire home/apt,2,1,$130.00,3,365,27,5.0
54076131,city scrape,Townhouse in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,,7710945,Nicole,2013-07-25,"The Hague, Netherlands",N/A,50%,f,1,,Wijk 04 Benoordenhout,52.09955,4.31245,Entire townhouse,Entire home/apt,6,4,$307.00,6,29,5,5.0
54105873,city scrape,Condo in Den Haag · ★4.10 · 2 bedrooms · 2 beds · 1 bath,,15050333,Ashwin,2014-05-03,"The Hague, Netherlands",100%,100%,f,2,,Wijk 22 Zeeheldenkwartier,52.0804557800293,4.295612812042236,Entire condo,Entire home/apt,4,2,$259.00,4,14,10,4.1
54120583,city scrape,Bed and breakfast in Den Haag · ★4.89 · 1 bedroom · 3 beds · 1.5 baths,,13458012,Robert,2014-03-23,"The Hague, Netherlands",100%,96%,t,1,,Wijk 09 Geuzen- en Statenkwartier,52.09568,4.28133,Private room in bed and breakfast,Private room,2,3,$145.00,2,15,38,4.89
54159079,city scrape,Condo in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,17780916,Francesco,2014-07-07,"The Hague, Netherlands",100%,33%,f,1,,Wijk 10 Zorgvliet,52.0852,4.28262,Entire condo,Entire home/apt,4,2,$160.00,7,365,7,5.0
54245206,city scrape,Townhouse in Den Haag · ★4.83 · 3 bedrooms · 4 beds · 2 baths,,88540097,Minke,2016-08-07,"The Hague, Netherlands",100%,100%,f,1,,Wijk 07 Scheveningen,52.10475,4.28403,Entire townhouse,Entire home/apt,4,4,$185.00,2,365,6,4.83
54338768,city scrape,Aparthotel in Leidschendam · ★4.67 · 1 bedroom · 2 beds · 1 private bath,,115403367,Homey,2017-02-07,"The Hague, Netherlands",100%,94%,f,20,,Wijk 43 Forepark,52.07585,4.3849,Room in aparthotel,Private room,3,2,$72.00,2,119,18,4.67
497813396203762738,city scrape,Hostel in Den Haag · ★4.70 · 1 bedroom · 4 beds · 1 private bath,,5285926,Diederick,2013-03-02,"The Hague, Netherlands",100%,100%,f,46,,Wijk 28 Centrum,52.07684,4.30731,Private room in hostel,Private room,4,4,$156.00,1,365,10,4.7
544064190047892247,city scrape,Home in Den Haag · 3 bedrooms · 4 beds · 2 baths,,50513068,Johan,2015-12-04,,100%,100%,f,1,,Wijk 12 Bomen- en Bloemenbuurt,52.07845,4.25548,Entire home,Entire home/apt,5,4,$212.00,5,30,1,5.0
549827441064206636,city scrape,Boutique hotel in Den Haag · ★4.54 · 1 bedroom · 1 bed · 1 bath,,424243316,Boutique Hotel,2021-09-23,"The Hague, Netherlands",100%,98%,f,3,,Wijk 28 Centrum,52.07562,4.32008,Room in boutique hotel,Private room,2,1,$97.00,1,99,98,4.54
549829867105118158,city scrape,Boutique hotel in Den Haag · ★4.65 · 2 bedrooms · 2 beds · 1 bath,,424243316,Boutique Hotel,2021-09-23,"The Hague, Netherlands",100%,98%,f,3,,Wijk 27 Stationsbuurt,52.07456,4.31966,Room in boutique hotel,Private room,3,2,$137.00,1,99,31,4.65
549831536896903749,city scrape,Boutique hotel in Den Haag · ★4.33 · 2 bedrooms · 2 beds · 1 bath,,424243316,Boutique Hotel,2021-09-23,"The Hague, Netherlands",100%,98%,f,3,,Wijk 28 Centrum,52.07451,4.31799,Room in boutique hotel,Private room,4,2,$157.00,1,99,15,4.33
551270389925191254,city scrape,Place to stay in Den Haag · ★4.69 · 1 bedroom · 1 bed · 1.5 baths,,154649037,Mary,2017-10-15,"The Hague, Netherlands",100%,100%,f,2,,Wijk 22 Zeeheldenkwartier,52.082451,4.295795,Entire place,Entire home/apt,2,1,$93.00,2,28,72,4.69
551464757661122328,city scrape,Bed and breakfast in Den Haag · 1 bedroom · 1 bed · 1 private bath,,430694992,Auke En Marjan,2021-11-06,,100%,93%,t,10,,Wijk 02 Belgisch Park,52.10997,4.28881,Private room in bed and breakfast,Private room,2,1,$150.00,4,365,2,5.0
552006699909232624,city scrape,Condo in Den Haag · ★4.90 · 3 bedrooms · 4 beds · 1 bath,,415244042,Monique,2021-07-26,"The Hague, Netherlands",100%,50%,f,1,,Wijk 12 Bomen- en Bloemenbuurt,52.07745,4.26759,Entire condo,Entire home/apt,6,4,$175.00,4,30,9,4.9
552133905814421203,city scrape,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,30018852,Rick,2015-03-25,,90%,16%,f,3,,Wijk 10 Zorgvliet,52.08938,4.28006,Entire condo,Entire home/apt,2,1,$98.00,2,45,5,5.0
552182514408411747,city scrape,Condo in Den Haag · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,,406230883,Thijs,2021-06-09,"The Hague, Netherlands",100%,100%,t,2,,Wijk 38 Laakkwartier en Spoorwijk,52.05651,4.3228,Private room in condo,Private room,1,1,$55.00,20,119,12,4.92
553601258169374424,city scrape,Loft in Den Haag · ★4.40 · 1 bedroom · 1 bed · 1.5 baths,,80939107,Gino,2016-06-30,,100%,93%,f,1,,Wijk 12 Bomen- en Bloemenbuurt,52.07143,4.25522,Entire loft,Entire home/apt,2,1,$104.00,1,30,10,4.4
556380931101283459,city scrape,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,4972900,Synne,2013-02-05,"The Hague, Netherlands",100%,100%,f,1,,Wijk 05 Archipelbuurt,52.09466,4.30281,Entire condo,Entire home/apt,4,1,$136.00,2,90,9,5.0
557292990920576962,city scrape,Loft in Den Haag · ★4.92 · 1 bedroom · 1 bed · 1 bath,,27517039,Jody,2015-02-10,Netherlands,100%,98%,t,1,,Wijk 28 Centrum,52.08272,4.30381,Entire loft,Entire home/apt,2,1,$172.00,2,31,84,4.92
